Reservoir,Site,Date,Time,Depth_m,Filter,Fe_mgL,Mn_mgL,count_Fe_mgL,count_Mn_mgL
FCR,50,2019-06-10,NA      ,0.1,T,0.255,0.012,1,1
FCR,50,2019-06-10,NA      ,1.6,S,0.048,0.002,1,1
FCR,50,2019-06-10,NA      ,1.6,T,0.248,0.012,1,1
FCR,50,2019-06-10,NA      ,3.8,S,0.007,0.003,1,1
FCR,50,2019-06-10,NA      ,3.8,T,0.151,0.014,1,1
FCR,50,2019-06-10,NA      ,5,S,0.011,0.072,1,1
FCR,50,2019-06-10,NA      ,5,T,0.19,0.032,1,1
FCR,50,2019-06-10,NA      ,6.2,S,0.012,0.185,1,1
FCR,50,2019-06-10,NA      ,6.2,T,0.574,0.258,1,1
FCR,50,2019-06-10,NA      ,8,S,0.012,0.291,1,1
FCR,50,2019-06-10,NA      ,8,T,0.777,0.392,1,1
FCR,50,2019-06-10,NA      ,9,S,0.118,0.292,1,1
FCR,50,2019-06-10,NA      ,9,T,0.743,0.361,1,1
FCR,50,2019-06-17,NA      ,0.1,S,0.081,0.003,1,1
FCR,50,2019-06-17,NA      ,0.1,T,0.286,0.017,1,1
FCR,50,2019-06-17,NA      ,1.6,S,0.098,0.002,1,1
FCR,50,2019-06-17,NA      ,1.6,T,0.259,0.017,1,1
FCR,50,2019-06-17,NA      ,3.8,S,0.015,0.003,1,1
FCR,50,2019-06-17,NA      ,3.8,T,0.219,0.016,1,1
FCR,50,2019-06-17,NA      ,5,S,0.01,0.275,1,1
FCR,50,2019-06-17,NA      ,5,T,0.47,0.348,1,1
FCR,50,2019-06-17,NA      ,6.2,S,0.012,0.322,1,1
FCR,50,2019-06-17,NA      ,6.2,T,0.566,0.426,1,1
FCR,50,2019-06-17,NA      ,8,S,0.012,0.361,1,1
FCR,50,2019-06-17,NA      ,8,T,0.621,0.443,1,1
FCR,50,2019-06-17,NA      ,9,S,0.017,0.342,1,1
FCR,50,2019-06-17,NA      ,9,T,0.596,0.421,1,1
FCR,50,2019-06-24,NA      ,0.1,S,0.128,0.003,1,1
FCR,50,2019-06-24,NA      ,0.1,T,0.255,0.02,1,1
FCR,50,2019-06-24,NA      ,1.6,S,0.134,0.001,1,1
FCR,50,2019-06-24,NA      ,1.6,T,0.261,0.022,1,1
FCR,50,2019-06-24,NA      ,3.8,S,0.003,0.013,1,1
FCR,50,2019-06-24,NA      ,3.8,T,0.188,0.026,1,1
FCR,50,2019-06-24,NA      ,5,S,0.008,0.16,1,1
FCR,50,2019-06-24,NA      ,5,T,0.276,0.178,1,1
FCR,50,2019-06-24,NA      ,6.2,S,0.008,0.445,1,1
FCR,50,2019-06-24,NA      ,6.2,T,0.685,0.507,1,1
FCR,50,2019-06-24,NA      ,8,S,0.079,0.436,1,1
FCR,50,2019-06-24,NA      ,8,T,0.648,0.507,1,1
FCR,50,2019-06-24,NA      ,9,S,0.016,1.033,1,1
FCR,50,2019-06-24,NA      ,9,T,1.294,1.107,1,1
FCR,50,2019-07-01,NA      ,0.1,S,0.152,0.004,1,1
FCR,50,2019-07-01,NA      ,0.1,T,0.31,0.025,1,1
FCR,50,2019-07-01,NA      ,1.6,S,0.164,0.002,1,1
FCR,50,2019-07-01,NA      ,1.6,T,0.302,0.024,1,1
FCR,50,2019-07-01,NA      ,3.8,S,0.035,0.013,1,1
FCR,50,2019-07-01,NA      ,3.8,T,0.21,0.032,1,1
FCR,50,2019-07-01,NA      ,5,S,0.004,0.283,1,1
FCR,50,2019-07-01,NA      ,5,T,0.43,0.339,1,1
FCR,50,2019-07-01,NA      ,6.2,S,0.122,0.551,1,1
FCR,50,2019-07-01,NA      ,6.2,T,0.954,0.629,1,1
FCR,50,2019-07-01,NA      ,8,S,0.011,0.623,1,1
FCR,50,2019-07-01,NA      ,8,T,1.4,0.744,1,1
FCR,50,2019-07-01,NA      ,9,S,0.916,2.195,1,1
FCR,50,2019-07-01,NA      ,9,T,4.879,2.302,1,1
FCR,50,2019-07-08,NA      ,0.1,S,0.187,0.003,1,1
FCR,50,2019-07-08,NA      ,0.1,T,0.343,0.022,1,1
FCR,50,2019-07-08,NA      ,1.6,S,0.182,0.003,1,1
FCR,50,2019-07-08,NA      ,1.6,T,0.325,0.022,1,1
FCR,50,2019-07-08,NA      ,3.8,S,0.043,0.015,1,1
FCR,50,2019-07-08,NA      ,3.8,T,0.254,0.042,1,1
FCR,50,2019-07-08,NA      ,5,S,0.01,0.327,1,1
FCR,50,2019-07-08,NA      ,5,T,0.548,0.327,1,1
FCR,50,2019-07-08,NA      ,6.2,S,0.082,0.985,1,1
FCR,50,2019-07-08,NA      ,6.2,T,1.93,1.08,1,1
FCR,50,2019-07-08,NA      ,8,S,0.026,1.058,1,1
FCR,50,2019-07-08,NA      ,8,T,1.933,1.144,1,1
FCR,50,2019-07-08,NA      ,9,S,0.085,1.995,1,1
FCR,50,2019-07-08,NA      ,9,T,4.43,2.042,1,1
FCR,50,2019-07-15,NA      ,0.1,S,0.311,0.005,1,1
FCR,50,2019-07-15,NA      ,0.1,T,0.433,0.014,1,1
FCR,50,2019-07-15,NA      ,1.6,S,0.311,0.001,1,1
FCR,50,2019-07-15,NA      ,1.6,T,0.428,0.015,1,1
FCR,50,2019-07-15,NA      ,3.8,S,0.107,0.011,1,1
FCR,50,2019-07-15,NA      ,3.8,T,0.283,0.035,1,1
FCR,50,2019-07-15,NA      ,5,S,0.111,0.191,1,1
FCR,50,2019-07-15,NA      ,5,T,0.547,0.262,1,1
FCR,50,2019-07-15,NA      ,6.2,S,0.092,0.756,1,1
FCR,50,2019-07-15,NA      ,6.2,T,1.761,0.896,1,1
FCR,50,2019-07-15,NA      ,8,S,0.142,0.836,1,1
FCR,50,2019-07-15,NA      ,8,T,1.889,0.964,1,1
FCR,50,2019-07-15,NA      ,9,S,0.014,0.884,1,1
FCR,50,2019-07-15,NA      ,9,T,2.096,1.078,1,1
FCR,50,2019-07-22,NA      ,0.1,S,0.298,0.009,1,1
FCR,50,2019-07-22,NA      ,0.1,T,0.53,0.022,1,1
FCR,50,2019-07-22,NA      ,1.6,S,0.283,0.002,1,1
FCR,50,2019-07-22,NA      ,1.6,T,0.508,0.019,1,1
FCR,50,2019-07-22,NA      ,3.8,S,0.098,0.002,1,1
FCR,50,2019-07-22,NA      ,3.8,T,0.358,0.018,1,1
FCR,50,2019-07-22,NA      ,5,S,0.011,0.35,1,1
FCR,50,2019-07-22,NA      ,5,T,1.039,0.436,1,1
FCR,50,2019-07-22,NA      ,6.2,S,0.009,0.857,1,1
FCR,50,2019-07-22,NA      ,6.2,T,2.098,1.008,1,1
FCR,50,2019-07-22,NA      ,8,S,0.044,1.572,1,1
FCR,50,2019-07-22,NA      ,8,T,3.882,1.568,1,1
FCR,50,2019-07-22,NA      ,9,S,0.185,0.027,1,1
FCR,50,2019-07-22,NA      ,9,T,5.681,1.744,1,1
FCR,50,2019-07-29,NA      ,0.1,S,0.394,0.001,1,1
FCR,50,2019-07-29,NA      ,0.1,T,0.622,0.02,1,1
FCR,50,2019-07-29,NA      ,1.6,S,0.37,0.001,1,1
FCR,50,2019-07-29,NA      ,1.6,T,0.614,0.021,1,1
FCR,50,2019-07-29,NA      ,3.8,S,0.149,0.006,1,1
FCR,50,2019-07-29,NA      ,3.8,T,0.394,0.04,1,1
FCR,50,2019-07-29,NA      ,5,S,0.142,0.303,1,1
FCR,50,2019-07-29,NA      ,5,T,0.848,0.363,1,1
FCR,50,2019-07-29,NA      ,6.2,S,0.138,0.817,1,1
FCR,50,2019-07-29,NA      ,6.2,T,1.728,0.931,1,1
FCR,50,2019-07-29,NA      ,8,S,0.149,1.182,1,1
FCR,50,2019-07-29,NA      ,8,T,2.494,1.331,1,1
FCR,50,2019-07-29,NA      ,9,S,12.999,3.618,1,1
FCR,50,2019-07-29,NA      ,9,T,10.253,3.026,1,1
FCR,50,2019-08-05,NA      ,0.1,S,0.455,0.003,1,1
FCR,50,2019-08-05,NA      ,0.1,T,0.632,0.018,1,1
FCR,50,2019-08-05,NA      ,1.6,S,0.445,0.004,1,1
FCR,50,2019-08-05,NA      ,1.6,T,0.635,0.019,1,1
FCR,50,2019-08-05,NA      ,3.8,S,0.11,0.021,1,1
FCR,50,2019-08-05,NA      ,3.8,T,0.603,0.061,1,1
FCR,50,2019-08-05,NA      ,5,S,0.042,0.836,1,1
FCR,50,2019-08-05,NA      ,5,T,1.678,0.926,1,1
FCR,50,2019-08-05,NA      ,6.2,S,0.859,1.465,1,1
FCR,50,2019-08-05,NA      ,6.2,T,3.658,1.685,1,1
FCR,50,2019-08-05,NA      ,8,S,0.625,1.684,1,1
FCR,50,2019-08-05,NA      ,8,T,3.201,1.74,1,1
FCR,50,2019-08-05,NA      ,9,S,10.124,3.257,1,1
FCR,50,2019-08-05,NA      ,9,T,12.006,3.331,1,1
FCR,50,2019-08-12,NA      ,0.1,S,0.445,0.004,1,1
FCR,50,2019-08-12,NA      ,0.1,T,0.641,0.015,1,1
FCR,50,2019-08-12,NA      ,1.6,S,0.437,0.004,1,1
FCR,50,2019-08-12,NA      ,1.6,T,0.65,0.017,1,1
FCR,50,2019-08-12,NA      ,3.8,S,0.018,0.015,1,1
FCR,50,2019-08-12,NA      ,3.8,T,0.557,0.062,1,1
FCR,50,2019-08-12,NA      ,5,S,1.465,1.394,1,1
FCR,50,2019-08-12,NA      ,5,T,3.597,1.395,1,1
FCR,50,2019-08-12,NA      ,6.2,S,0.062,1.012,1,1
FCR,50,2019-08-12,NA      ,6.2,T,2.733,1.046,1,1
FCR,50,2019-08-12,NA      ,8,S,0.042,1.551,1,1
FCR,50,2019-08-12,NA      ,8,T,3.821,1.612,1,1
FCR,50,2019-08-12,NA      ,9,S,0.06,1.56,1,1
FCR,50,2019-08-12,NA      ,9,T,5.198,1.813,1,1
FCR,50,2019-08-19,NA      ,0.1,S,0.441,0.004,1,1
FCR,50,2019-08-19,NA      ,0.1,T,0.602,0.016,1,1
FCR,50,2019-08-19,NA      ,1.6,S,0.427,0.005,1,1
FCR,50,2019-08-19,NA      ,1.6,T,0.586,0.015,1,1
FCR,50,2019-08-19,NA      ,3.8,S,0.012,0.229,1,1
FCR,50,2019-08-19,NA      ,3.8,T,1.884,0.242,1,1
FCR,50,2019-08-19,NA      ,5,S,3.205,1.493,1,1
FCR,50,2019-08-19,NA      ,5,T,3.912,1.367,1,1
FCR,50,2019-08-19,NA      ,6.2,S,0.389,1.045,1,1
FCR,50,2019-08-19,NA      ,6.2,T,3.059,1.047,1,1
FCR,50,2019-08-19,NA      ,8,S,0.154,1.582,1,1
FCR,50,2019-08-19,NA      ,8,T,4.674,1.638,1,1
FCR,50,2019-08-19,NA      ,9,S,0.025,1.622,1,1
FCR,50,2019-08-19,NA      ,9,T,4.343,1.703,1,1
FCR,50,2019-08-28,NA      ,0.1,S,0.362,0.008,1,1
FCR,50,2019-08-28,NA      ,0.1,T,0.662,0.02,1,1
FCR,50,2019-08-28,NA      ,1.6,S,0.431,0.005,1,1
FCR,50,2019-08-28,NA      ,1.6,T,0.664,0.021,1,1
FCR,50,2019-08-28,NA      ,3.8,S,0.123,0.202,1,1
FCR,50,2019-08-28,NA      ,3.8,T,1.402,0.222,1,1
FCR,50,2019-08-28,NA      ,5,S,2.458,0.937,1,1
FCR,50,2019-08-28,NA      ,5,T,3.55,0.993,1,1
FCR,50,2019-08-28,NA      ,6.2,S,0.514,1.311,1,1
FCR,50,2019-08-28,NA      ,6.2,T,2.702,1.397,1,1
FCR,50,2019-08-28,NA      ,8,S,4.39,1.729,1,1
FCR,50,2019-08-28,NA      ,8,T,6.459,1.785,1,1
FCR,50,2019-08-28,NA      ,9,S,15.765,2.089,1,1
FCR,50,2019-08-28,NA      ,9,T,17.062,2.117,1,1
FCR,50,2019-09-02,NA      ,0.1,S,0.192,0.008,1,1
FCR,50,2019-09-02,NA      ,0.1,T,0.563,0.023,1,1
FCR,50,2019-09-02,NA      ,1.6,S,0.344,0.002,1,1
FCR,50,2019-09-02,NA      ,1.6,T,0.576,0.02,1,1
FCR,50,2019-09-02,NA      ,3.8,S,0.107,0.303,1,1
FCR,50,2019-09-02,NA      ,3.8,T,1.807,0.284,1,1
FCR,50,2019-09-02,NA      ,5,S,3.97,1.27,1,1
FCR,50,2019-09-02,NA      ,5,T,4.893,1.268,1,1
FCR,50,2019-09-02,NA      ,6.2,S,4.977,1.661,1,1
FCR,50,2019-09-02,NA      ,6.2,T,6.253,1.693,1,1
FCR,50,2019-09-02,NA      ,8,S,9.059,1.867,1,1
FCR,50,2019-09-02,NA      ,8,T,8.762,1.862,1,1
FCR,50,2019-09-02,NA      ,9,S,26.959,2.412,1,1
FCR,50,2019-09-02,NA      ,9,T,28.481,2.464,1,1
FCR,50,2019-09-11,NA      ,0.1,S,0.162,0.003,1,1
FCR,50,2019-09-11,NA      ,0.1,T,0.359,0.024,1,1
FCR,50,2019-09-11,NA      ,1.6,S,0.158,0.001,1,1
FCR,50,2019-09-11,NA      ,1.6,T,0.395,0.031,1,1
FCR,50,2019-09-11,NA      ,3.8,S,0.022,0.388,1,1
FCR,50,2019-09-11,NA      ,3.8,T,1.858,0.37,1,1
FCR,50,2019-09-11,NA      ,5,S,2.747,1.589,1,1
FCR,50,2019-09-11,NA      ,5,T,4.83,1.556,1,1
FCR,50,2019-09-11,NA      ,6.2,S,1.124,1.351,1,1
FCR,50,2019-09-11,NA      ,6.2,T,3.374,1.365,1,1
FCR,50,2019-09-11,NA      ,8,S,0.472,1.573,1,1
FCR,50,2019-09-11,NA      ,8,T,2.941,1.595,1,1
FCR,50,2019-09-11,NA      ,9,S,0.142,1.708,1,1
FCR,50,2019-09-11,NA      ,9,T,2.738,1.702,1,1
FCR,50,2019-09-27,NA      ,0.1,S,0.118,0.025,1,1
FCR,50,2019-09-27,NA      ,0.1,T,0.408,0.038,1,1
FCR,50,2019-09-27,NA      ,1.6,S,0.126,0.004,1,1
FCR,50,2019-09-27,NA      ,1.6,T,0.385,0.031,1,1
FCR,50,2019-09-27,NA      ,3.8,S,0.035,0.517,1,1
FCR,50,2019-09-27,NA      ,3.8,T,1.286,0.359,1,1
FCR,50,2019-09-27,NA      ,5,S,5.822,1.419,1,1
FCR,50,2019-09-27,NA      ,5,T,6.99,1.412,1,1
FCR,50,2019-09-27,NA      ,6.2,S,0.924,1.372,1,1
FCR,50,2019-09-27,NA      ,6.2,T,3.114,1.396,1,1
FCR,50,2019-09-27,NA      ,8,S,0.136,1.821,1,1
FCR,50,2019-09-27,NA      ,8,T,3.028,1.829,1,1
FCR,50,2019-09-27,NA      ,9,S,0.258,1.667,1,1
FCR,50,2019-09-27,NA      ,9,T,2.546,1.689,1,1
FCR,50,2019-10-04,NA      ,0.1,S,0.222,0.012,1,1
FCR,50,2019-10-04,NA      ,0.1,T,0.402,0.026,1,1
FCR,50,2019-10-04,NA      ,1.6,S,0.238,0.008,1,1
FCR,50,2019-10-04,NA      ,1.6,T,0.405,0.025,1,1
FCR,50,2019-10-04,NA      ,3.8,S,0.057,0.439,1,1
FCR,50,2019-10-04,NA      ,3.8,T,1.543,0.426,1,1
FCR,50,2019-10-04,NA      ,5,S,11.355,1.567,1,1
FCR,50,2019-10-04,NA      ,5,T,12.554,1.566,1,1
FCR,50,2019-10-04,NA      ,6.2,S,2.087,1.394,1,1
FCR,50,2019-10-04,NA      ,6.2,T,4.886,1.2,1,1
FCR,50,2019-10-04,NA      ,8,S,0.052,1.849,1,1
FCR,50,2019-10-04,NA      ,8,T,3.072,1.861,1,1
FCR,50,2019-10-04,NA      ,9,S,0.111,1.851,1,1
FCR,50,2019-10-04,NA      ,9,T,2.804,1.858,1,1
FCR,50,2019-10-11,NA      ,0.1,S,0.059,0.019,1,1
FCR,50,2019-10-11,NA      ,0.1,T,0.631,0.08,1,1
FCR,50,2019-10-11,NA      ,1.6,S,0.043,0.005,1,1
FCR,50,2019-10-11,NA      ,1.6,T,0.581,0.065,1,1
FCR,50,2019-10-11,NA      ,3.8,S,0.161,0.604,1,1
FCR,50,2019-10-11,NA      ,3.8,T,0.827,0.115,1,1
FCR,50,2019-10-11,NA      ,5,S,6.357,0.932,1,1
FCR,50,2019-10-11,NA      ,5,T,7.338,0.949,1,1
FCR,50,2019-10-11,NA      ,6.2,S,0.104,1.805,1,1
FCR,50,2019-10-11,NA      ,6.2,T,3.014,1.875,1,1
FCR,50,2019-10-11,NA      ,8,S,1.12,1.672,1,1
FCR,50,2019-10-11,NA      ,8,T,4.273,1.622,1,1
FCR,50,2019-10-11,NA      ,9,S,0.042,1.858,1,1
FCR,50,2019-10-11,NA      ,9,T,2.876,1.863,1,1
FCR,50,2019-10-16,NA      ,0.1,S,0.046,0.026,1,1
FCR,50,2019-10-16,NA      ,0.1,T,0.837,0.125,1,1
FCR,50,2019-10-16,NA      ,1.6,S,0.05,0.01,1,1
FCR,50,2019-10-16,NA      ,1.6,T,0.871,0.128,1,1
FCR,50,2019-10-16,NA      ,3.8,S,0.064,0.013,1,1
FCR,50,2019-10-16,NA      ,3.8,T,0.884,0.125,1,1
FCR,50,2019-10-16,NA      ,5,S,0.043,0.015,1,1
FCR,50,2019-10-16,NA      ,5,T,6.005,1.407,1,1
FCR,50,2019-10-16,NA      ,6.2,S,0.223,1.766,1,1
FCR,50,2019-10-16,NA      ,6.2,T,3.999,1.78,1,1
FCR,50,2019-10-16,NA      ,8,S,0.045,1.618,1,1
FCR,50,2019-10-16,NA      ,8,T,3.001,1.58,1,1
FCR,50,2019-10-16,NA      ,9,S,0.082,1.849,1,1
FCR,50,2019-10-16,NA      ,9,T,3.29,1.859,1,1
FCR,50,2019-10-23,NA      ,0.1,S,0.041,0.084,1,1
FCR,50,2019-10-23,NA      ,0.1,T,0.515,0.155,1,1
FCR,50,2019-10-23,NA      ,1.6,S,0.044,0.082,1,1
FCR,50,2019-10-23,NA      ,1.6,T,0.538,0.169,1,1
FCR,50,2019-10-23,NA      ,3.8,S,0.04,0.079,1,1
FCR,50,2019-10-23,NA      ,3.8,T,0.534,0.164,1,1
FCR,50,2019-10-23,NA      ,5,S,0.028,0.074,1,1
FCR,50,2019-10-23,NA      ,5,T,0.511,0.155,1,1
FCR,50,2019-10-23,NA      ,6.2,S,0.023,1.074,1,1
FCR,50,2019-10-23,NA      ,6.2,T,1.453,1.049,1,1
FCR,50,2019-10-23,NA      ,8,S,0.02,1.437,1,1
FCR,50,2019-10-23,NA      ,8,T,3.412,1.557,1,1
FCR,50,2019-10-23,NA      ,9,S,0.043,1.698,1,1
FCR,50,2019-10-23,NA      ,9,T,2.26,1.744,1,1
FCR,50,2019-10-30,NA      ,0.1,S,0.07,0.091,1,1
FCR,50,2019-10-30,NA      ,0.1,T,0.386,0.127,1,1
FCR,50,2019-10-30,NA      ,1.6,S,0.045,0.083,1,1
FCR,50,2019-10-30,NA      ,1.6,T,0.397,0.127,1,1
FCR,50,2019-10-30,NA      ,3.8,S,0.032,0.141,1,1
FCR,50,2019-10-30,NA      ,3.8,T,0.486,0.226,1,1
FCR,50,2019-10-30,NA      ,5,S,0.032,0.42,1,1
FCR,50,2019-10-30,NA      ,5,T,0.789,0.42,1,1
FCR,50,2019-10-30,NA      ,6.2,S,0.02,0.65,1,1
FCR,50,2019-10-30,NA      ,6.2,T,1.29,0.695,1,1
FCR,50,2019-10-30,NA      ,8,S,0.027,0.658,1,1
FCR,50,2019-10-30,NA      ,8,T,1.409,0.725,1,1
FCR,50,2019-10-30,NA      ,9,S,0.028,0.709,1,1
FCR,50,2019-10-30,NA      ,9,T,1.645,0.785,1,1
FCR,50,2019-11-08,NA      ,0.1,S,0.07,0.213,1,1
FCR,50,2019-11-08,NA      ,0.1,T,0.536,0.252,1,1
FCR,50,2019-11-08,NA      ,1.6,S,0.064,0.211,1,1
FCR,50,2019-11-08,NA      ,1.6,T,0.531,0.25,1,1
FCR,50,2019-11-08,NA      ,3.8,S,0.056,0.208,1,1
FCR,50,2019-11-08,NA      ,3.8,T,0.532,0.248,1,1
FCR,50,2019-11-08,NA      ,5,S,0.066,0.21,1,1
FCR,50,2019-11-08,NA      ,5,T,0.541,0.25,1,1
FCR,50,2019-11-08,NA      ,6.2,S,0.05,0.207,1,1
FCR,50,2019-11-08,NA      ,6.2,T,0.517,0.244,1,1
FCR,50,2019-11-08,NA      ,8,S,0.047,0.208,1,1
FCR,50,2019-11-08,NA      ,8,T,0.528,0.249,1,1
FCR,50,2019-11-08,NA      ,9,S,0.053,0.209,1,1
FCR,50,2019-11-08,NA      ,9,T,0.532,0.247,1,1
FCR,50,2020-10-16,13:29:00,0.1,S,0.128498681,0.017192385,1,1
FCR,50,2020-10-16,13:29:00,0.1,T,0.330181973,0.069104429,1,1
FCR,50,2020-10-16,13:38:00,1.6,S,0.079498756,0.015477421,1,1
FCR,50,2020-10-16,13:38:00,1.6,T,0.322004152,0.059525758,1,1
FCR,50,2020-10-16,13:42:00,3.8,S,0.103203456,0.022932541,1,1
FCR,50,2020-10-16,13:42:00,3.8,T,0.335904245,0.065263465,1,1
FCR,50,2020-10-16,13:49:00,5,S,0.791616486,0.704606824,1,1
FCR,50,2020-10-16,13:49:00,5,T,2.196667605,1.16699319,1,1
FCR,50,2020-10-16,13:52:00,6.2,S,0.362392638,1.271161834,1,1
FCR,50,2020-10-16,13:52:00,6.2,T,3.728924054,1.51106776,1,1
FCR,50,2020-10-16,13:58:00,8,S,0,1.569657115,1,1
FCR,50,2020-10-16,13:58:00,8,T,3.964241796,1.579514921,1,1
FCR,50,2020-10-16,14:02:00,9,S,0.023353497,1.464002831,1,1
FCR,50,2020-10-16,14:02:00,9,T,3.75412004,1.524527935,1,1
FCR,50,2020-10-16,17:24:00,0.1,S,0.108358452,0.017873151,1,1
FCR,50,2020-10-16,17:24:00,0.1,T,0.332658958,0.066540871,1,1
FCR,50,2020-10-16,17:33:00,1.6,S,0.088089525,0.014796504,1,1
FCR,50,2020-10-16,17:33:00,1.6,T,0.327763164,0.064109092,1,1
FCR,50,2020-10-16,17:43:00,3.8,S,0.07598018,0.017658187,1,1
FCR,50,2020-10-16,17:43:00,3.8,T,0.321313171,0.062759003,1,1
FCR,50,2020-10-16,17:51:00,5,S,1.051838032,0.931361842,1,1
FCR,50,2020-10-16,17:51:00,5,T,1.053795939,0.466986821,1,1
FCR,50,2020-10-16,18:02:00,6.2,S,0.14008272,1.475397622,1,1
FCR,50,2020-10-16,18:02:00,6.2,T,3.489935985,1.37037909,1,1
FCR,50,2020-10-16,18:12:00,8,S,0.013200258,1.527173282,1,1
FCR,50,2020-10-16,18:12:00,8,T,4.026246936,1.585889031,1,1
FCR,50,2020-10-16,18:18:00,9,S,0.022432889,1.495624002,1,1
FCR,50,2020-10-16,18:18:00,9,T,3.663883983,1.441134303,1,1
FCR,50,2020-10-16,21:28:00,0.1,S,0.086276776,0.023254898,1,1
FCR,50,2020-10-16,21:28:00,0.1,T,0.398526605,0.085822548,1,1
FCR,50,2020-10-16,21:32:00,1.6,S,0.074806335,0.019280612,1,1
FCR,50,2020-10-16,21:32:00,1.6,T,0.32978794,0.071302129,1,1
FCR,50,2020-10-16,21:35:00,3.8,S,0.070730543,0.131269531,1,1
FCR,50,2020-10-16,21:35:00,3.8,T,0.571500636,0.288404792,1,1
FCR,50,2020-10-16,21:39:00,5,S,0.875235545,1.165684924,1,1
FCR,50,2020-10-16,21:39:00,5,T,2.692309829,1.613928371,1,1
FCR,50,2020-10-16,21:43:00,6.2,S,0.182435916,1.422318839,1,1
FCR,50,2020-10-16,21:43:00,6.2,T,2.562688202,1.480128784,1,1
FCR,50,2020-10-16,21:48:00,8,S,0,1.577408034,1,1
FCR,50,2020-10-16,21:48:00,8,T,3.924108596,1.565906872,1,1
FCR,50,2020-10-16,21:53:00,9,S,0.334194157,1.534721454,1,1
FCR,50,2020-10-16,21:53:00,9,T,6.231686813,1.529104327,1,1
FCR,50,2020-10-17,01:35:00,0.1,S,0.066434367,0.044251796,1,1
FCR,50,2020-10-17,01:35:00,0.1,T,0.385137042,0.113318827,1,1
FCR,50,2020-10-17,01:39:00,1.6,S,0.072005712,0.043282876,1,1
FCR,50,2020-10-17,01:39:00,1.6,T,0.354511077,0.107608513,1,1
FCR,50,2020-10-17,01:43:00,3.8,S,0.066149365,0.038119781,1,1
FCR,50,2020-10-17,01:43:00,3.8,T,1.02134091,0.101497151,1,1
FCR,50,2020-10-17,01:46:00,5,S,1.060287125,1.169747414,1,1
FCR,50,2020-10-17,01:46:00,5,T,2.134774363,1.398469945,1,1
FCR,50,2020-10-17,01:50:00,6.2,S,0.005,1.559788032,1,1
FCR,50,2020-10-17,01:50:00,6.2,T,3.892721867,1.569469591,1,1
FCR,50,2020-10-17,01:53:00,8,S,0.052963286,1.417993918,1,1
FCR,50,2020-10-17,01:53:00,8,T,3.768716341,1.517704899,1,1
FCR,50,2020-10-17,01:57:00,9,S,0.005,1.473513572,1,1
FCR,50,2020-10-17,01:57:00,9,T,5.169759914,1.533301544,1,1
FCR,50,2020-10-17,05:35:00,0.1,S,0.050118406,0.082484662,1,1
FCR,50,2020-10-17,05:35:00,0.1,T,0.426810771,0.161085535,1,1
FCR,50,2020-10-17,05:39:00,1.6,S,0.069841999,0.084970804,1,1
FCR,50,2020-10-17,05:39:00,1.6,T,0.409885874,0.155535959,1,1
FCR,50,2020-10-17,05:42:00,3.8,S,0.072491774,0.082887025,1,1
FCR,50,2020-10-17,05:42:00,3.8,T,0.4143988,0.155915731,1,1
FCR,50,2020-10-17,05:45:00,5,S,1.774098095,1.803392603,1,1
FCR,50,2020-10-17,05:45:00,5,T,4.262296812,1.891878011,1,1
FCR,50,2020-10-17,05:49:00,6.2,S,0.29925255,1.041233107,1,1
FCR,50,2020-10-17,05:49:00,6.2,T,2.469649799,1.027876347,1,1
FCR,50,2020-10-17,05:53:00,8,S,0.009177138,1.520348821,1,1
FCR,50,2020-10-17,05:53:00,8,T,3.962243666,1.576749177,1,1
FCR,50,2020-10-17,05:56:00,9,S,0,1.581288109,1,1
FCR,50,2020-10-17,05:56:00,9,T,4.027158128,1.598196191,1,1
FCR,50,2020-10-17,09:32:00,0.1,S,0.02924053,0.129699978,1,1
FCR,50,2020-10-17,09:32:00,0.1,T,0.50060686,0.215602474,1,1
FCR,50,2020-10-17,09:35:00,1.6,S,0.060567617,0.129675666,1,1
FCR,50,2020-10-17,09:35:00,1.6,T,0.482692481,0.207809303,1,1
FCR,50,2020-10-17,09:38:00,3.8,S,0.082257096,0.168665864,1,1
FCR,50,2020-10-17,09:38:00,3.8,T,0.547674031,0.227926023,1,1
FCR,50,2020-10-17,09:42:00,5,S,1.300463486,1.007176095,1,1
FCR,50,2020-10-17,09:42:00,5,T,3.576680641,1.551177503,1,1
FCR,50,2020-10-17,09:45:00,6.2,S,0.126254569,0.863110976,1,1
FCR,50,2020-10-17,09:45:00,6.2,T,2.390414754,0.959546712,1,1
FCR,50,2020-10-17,09:50:00,8,S,0,1.582435413,1,1
FCR,50,2020-10-17,09:50:00,8,T,4.044895528,1.60688997,1,1
FCR,50,2020-10-17,09:53:00,9,S,0.006161862,1.364282886,1,1
FCR,50,2020-10-17,09:53:00,9,T,3.83015167,1.537480814,1,1
FCR,50,2020-10-17,13:30:00,0.1,S,0.055359226,0.145001205,1,1
FCR,50,2020-10-17,13:30:00,0.1,T,0.512625447,0.230855113,1,1
FCR,50,2020-10-17,13:33:00,1.6,S,0.047945412,0.142938973,1,1
FCR,50,2020-10-17,13:33:00,1.6,T,0.531459536,0.24037060699999999,1,1
FCR,50,2020-10-17,13:36:00,3.8,S,0.06067606,0.13505115,1,1
FCR,50,2020-10-17,13:36:00,3.8,T,0.481060625,0.216844279,1,1
FCR,50,2020-10-17,13:39:00,5,S,1.019470995,1.205945363,1,1
